Trace for Mass:	As75(LR)
Resolution:	Low
	
Time	Intensity
[sec]	[cps]

3.009000062942505	26935.599609375	
4.51200008392334	26891.099609375	
6.014999866485596	26790.900390625	
7.51800012588501	26668.19921875	
9.020999908447266	26780.599609375	
10.52400016784668	26668.30078125	
12.02700042724609	26369.900390625	
13.52999973297119	26695.599609375	
15.03400039672852	26438.099609375	
16.53700065612793	26418.19921875	
18.04000091552734	26400.599609375	
19.54299926757813	30646.	
21.04599952697754	47943.19921875	
22.54899978637695	89814.3984375	
24.05200004577637	127450.796875	
25.55500030517578	151509.203125	
27.05900001525879	2432167.	
28.5620002746582	25967702.	
30.06500053405762	73610560.	
31.56800079345703	97777808.	
33.07099914550781	87589648.	
34.57400131225586	57990876.	
36.07699966430664	32627078.	
37.58000183105469	17272922.	
39.08399963378906	9068239.	
40.58700180053711	4833381.5	
42.09000015258789	2631168.	
43.59299850463867	1566131.25	
45.09600067138672	1002307.1875	
46.5989990234375	686326.375	
48.10200119018555	508583.1875	
49.60499954223633	391160.	
51.10900115966797	318266.40625	
52.61199951171875	266200.40625	
54.1150016784668	232920.	
55.61800003051758	207245.203125	
57.12099838256836	181714.796875	
58.62400054931641	162699.203125	
60.12699890136719	147051.59375	
61.63000106811523	133502.40625	
63.13399887084961	123091.796875	
64.63700103759766	113760.	
66.13999938964844	107292.6015625	
67.64299774169922	101424.	
69.14600372314453	94063.3984375	
70.64900207519531	88993.796875	
72.15200042724609	84178.3984375	
73.65499877929688	82435.203125	
75.15899658203125	77450.203125	
76.66200256347656	75687.796875	
78.16500091552734	72159.	
79.66799926757813	69026.796875	
81.17099761962891	67463.203125	
82.67400360107422	64722.3984375	
84.177001953125	64583.69921875	
85.68000030517578	62528.	
87.18399810791016	60572.3984375	
88.68699645996094	59787.69921875	
90.19000244140625	58038.8984375	
91.69300079345703	56555.80078125	
93.19599914550781	55280.1015625	
94.69899749755859	54289.30078125	
96.20200347900391	53125.19921875	
97.70500183105469	52672.69921875	
99.20800018310547	51144.3984375	
100.7119979858398	51054.1015625	
102.2149963378906	49625.30078125	
103.7180023193359	49293.6015625	
105.2210006713867	48203.69921875	
106.7239990234375	47473.	
108.2269973754883	47211.6015625	
109.7300033569336	46371.19921875	
111.2330017089844	45447.8984375	
112.7369995117188	45461.6015625	
114.2399978637695	44603.30078125	
115.7429962158203	44088.69921875	
117.2460021972656	43602.5	
118.7490005493164	43012.19921875	
120.2519989013672	42406.30078125	
121.754997253418	42113.	
123.2580032348633	42140.30078125	
124.7620010375977	41460.3984375	
126.2649993896484	40947.5	
127.7679977416992	40443.1015625	
129.27099609375	40376.6015625	
130.7740020751953	39950.30078125	
132.2769927978516	39531.19921875	
133.7799987792969	39285.8984375	
135.2830047607422	39248.6015625	
136.7870025634766	38463.5	
138.2899932861328	38701.5	
139.7929992675781	38086.6015625	
141.2960052490234	38419.30078125	
142.7989959716797	38506.	
144.302001953125	39984.8984375	
145.8049926757813	47079.	
147.3079986572266	66829.6015625	
148.8119964599609	114997.	
150.3150024414063	216235.59375	
151.8179931640625	397202.40625	
153.3209991455078	652688.	
154.8240051269531	1000316.8125	
156.3269958496094	1324848.	
157.8300018310547	1603641.625	
159.3329925537109	1736972.75	
160.8370056152344	1721382.375	
162.3399963378906	1573088.	
163.8430023193359	1344556.75	
165.3459930419922	1090390.375	
166.8489990234375	846404.8125	
168.3520050048828	646328.	
169.8549957275391	482188.8125	
171.3580017089844	355046.40625	
172.8619995117188	267068.40625	
174.3650054931641	199057.203125	
175.8679962158203	148829.59375	
177.3710021972656	114680.3984375	
178.8739929199219	90084.796875	
180.3769989013672	74886.796875	
181.8800048828125	63653.80078125	
183.3829956054688	55440.30078125	
184.8869934082031	50236.3984375	
186.3899993896484	46627.30078125	
187.8930053710938	43971.5	
189.39599609375	41673.3984375	
190.8990020751953	40394.6015625	
192.4019927978516	39139.69921875	
193.9049987792969	37945.30078125	
195.4080047607422	37034.80078125	
196.9109954833984	35516.5	
198.4149932861328	35241.	
199.9179992675781	35253.5	
201.4210052490234	34597.8984375	
202.9239959716797	33804.8984375	
204.427001953125	33946.30078125	
205.9299926757813	33678.80078125	
207.4329986572266	33716.69921875	
208.9360046386719	33917.69921875	
210.4400024414063	33596.	
211.9429931640625	32900.3984375	
213.4459991455078	32713.	
214.9490051269531	32255.400390625	
216.4519958496094	31967.30078125	
217.9550018310547	31422.30078125	
219.4579925537109	31357.	
220.9609985351563	31086.80078125	
222.4649963378906	29924.19921875	
223.9680023193359	29705.400390625	
225.4709930419922	29500.	
226.9739990234375	29147.19921875	
228.4770050048828	28902.5	
229.9799957275391	28434.900390625	
231.4830017089844	28443.69921875	
232.9859924316406	27838.599609375	
234.4900054931641	27782.5	
235.9929962158203	27327.	
237.4960021972656	27201.099609375	
238.9989929199219	27410.30078125	
240.5019989013672	26321.5	
242.0050048828125	26702.099609375	
